id,text,term,label
1844,"Everything looks great, the drinks, the decor, the food, even the people.",food,positive
1845,"However, service was as plain as sesame crusted Salmon I had.",service,neutral
1845,"However, service was as plain as sesame crusted Salmon I had.",sesame crusted Salmon,neutral
1846,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",mayonaisse,negative
1846,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",food runners,neutral
1846,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",bill,negative
1846,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",fries,negative
185,"Also, specify if you like your food spicy- its rather bland if you don't.",food,neutral
1853,"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.",flavor,negative
1853,"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.",price,neutral
1854,It won't break the bank but I also wouldnt come back for the food.,food,negative
1855,My husband and I enjoy Sangria.,Sangria,positive
1856,We were looking forward to nice glass of Sangria when we arrived.,glass of Sangria,positive
1857,The space is nice but when we order our drink we were in for a surprise.,space,positive
1857,The space is nice but when we order our drink we were in for a surprise.,drink,negative
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",ambience,positive
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",lunch,positive
1865,"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",pre-theatre 3-course dinner,neutral
1865,"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",wine flight,neutral
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",tuna tartare,positive
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",sake,positive
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",mushroom ravioli,positive
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",pinot noir,positive
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",chocolate sampler,positive
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",dessert wine,positive
1867,"The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",courses,positive
1867,"The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",chocolate sampler,negative
1867,"The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",dessert wine,negative
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",mesclun,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",salmon,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",ice cream,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",courses,positive
1869,I would like to return and try some of the other menu items when I don't have to rush off to a show.,menu items,positive
1870,Fast service.,service,positive
1872,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",people serving,positive
1872,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",food,negative
1873,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer,negative
1874,"The entree was bland and small, dessert was not inspired.",entree,negative
1874,"The entree was bland and small, dessert was not inspired.",dessert,negative
1878,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,wine selection,positive
1878,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,reservation,neutral
1879,"It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.",bar,negative
1879,"It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.",waiting,negative
1879,"It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.",table,negative
188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",food quality,negative
188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",service,negative
1884,"The menu was impressive with selections ranging from a burger, to steak, to escargot.",menu,positive
1884,"The menu was impressive with selections ranging from a burger, to steak, to escargot.",burger,neutral
